en,cn,audio_url,meta,id
His indifference to the suffering of others made him seem cold and unfeeling.,他对他人苦难的漠不关心让他显得冷漠无情。,,,90c9a5e8-6bc3-47a9-900c-974d2c29d270
The company's indifference to customer complaints led to a decline in its reputation.,公司对客户投诉的漠不关心导致其声誉下降。,,,b7d21213-2e4a-4149-a25b-39b7b3ed5578
The comedian's jokes had the entire audience in stitches throughout the show.,喜剧演员的笑话让整个观众在演出期间笑得前仰后合。,,,12d5b767-3e2a-4dc8-8d62-9c649476361b
Her funny story about the mishap had her friends in stitches at the party.,她关于那场事故的搞笑故事让她的朋友在聚会上笑得前仰后合。,,,2f8b1a16-a8ab-441a-8190-631f54061c47
"The loud noise interrupted my train of thought, and I lost track of what I was saying.",巨大的噪音打断了我的思路，我忘记了自己在说什么。,,,53a48ce4-df30-4e8d-8c77-a497ca9241c3
She followed a logical train of thought to solve the complex problem step by step.,她遵循一个逻辑思路，逐步解决了这个复杂问题。,,,d2b5492e-418f-4397-b703-77da55843c64
The new art collection is on show at the museum until the end of the month.,新的艺术收藏在博物馆展出，直到月底。,,,2874a33f-f09f-4355-a402-aff8b50691f6
His latest invention will be on show at the technology conference next week.,他的最新发明将在下周的技术会议上公开展示。,,,c0d7ccac-0176-4f9e-8d0d-a29e68175a77
"The defendant decided to appeal against the court's verdict, seeking a reduced sentence.",被告决定对法院的判决提出上诉，寻求减刑。,,,3c003ee2-493f-4317-ab66-c1fac7347a58
They plan to appeal against the decision to deny their application for a permit.,他们计划对拒绝他们许可证申请的决定提出上诉。,,,c6784835-6d02-4533-aaf3-16dd92c32816
"The new law will go into effect on January 1st, changing the regulations for businesses.",新法律将于1月1日生效，改变对企业的规定。,,,1356837d-b1af-4c0d-a5fd-fa151549279e
The policy changes are scheduled to go into effect after the board meeting next month.,政策变更计划在下个月的董事会会议后生效。,,,4a1c2b56-d241-44b9-ae8f-626e6fcaf6e4
The charity event was held in aid of the local homeless shelter.,慈善活动是为了帮助当地的无家可归者收容所而举办的。,,,0865c164-5484-4dd6-9a03-217f861f51cb
They organized a fundraiser in aid of the disaster relief efforts.,他们组织了一次筹款活动，以支持救灾工作。,,,72c532d9-8f4c-4c0c-b2d4-16106f7aed67
Parents need to be patient with young children as they learn new skills.,父母需要对年幼的孩子有耐心，因为他们正在学习新技能。,,,72bfbcd5-4c68-48b7-89a2-e28e9061f2ee
"The teacher was patient with the struggling student, offering extra help after class.",老师对学习困难的学生有耐心，课后提供额外帮助。,,,591adc6b-b6e7-4b60-a311-615dbb65dcff
"On the positive side, the new job offers more opportunities for career growth.",从积极的一面看，新工作提供了更多职业发展的机会。,,,bd892482-db99-4e95-bd59-437013ced096
"Despite the challenges, there is a positive side to the situation that we should focus on.",尽管有挑战，但这种情况有积极的一面，我们应该关注。,,,a916b5b2-47d3-4442-a003-9a30c11a1e21
"A great opportunity came his way when he least expected it, changing his career path.",一个绝佳的机会在他最意想不到的时候降临，改变了他的职业道路。,,,6f3dbdac-ae73-4ee7-96ec-d004350c5681
"Good luck seems to come her way often, as she wins prizes in many contests.",好运似乎经常降临到她身上，因为她在许多比赛中获奖。,,,dd70c2dc-24f7-4a51-b80b-ee30e377ddd4
"The outcome of the negotiation hangs in the balance, with both sides reluctant to compromise.",谈判的结果悬而未决，双方都不愿妥协。,,,f0691af6-75ae-4730-867e-237237d9afab
His future at the company hangs in the balance after the recent performance review.,在最近的绩效评估后，他在公司的未来悬而未决。,,,14d63bf8-95fa-4a92-af0d-594a9bb23ced
She took an interest in photography after visiting a stunning art exhibition.,在参观了一个令人惊叹的艺术展览后，她对摄影产生了兴趣。,,,0acceec6-977e-4819-bb83-fc8cf5cff908
He took an interest in learning a new language to better communicate with international clients.,他对学习一门新语言产生了兴趣，以便更好地与国际客户沟通。,,,041ac197-49a9-4d3e-a031-bf991f310403
The company's success is largely due to internal factors like employee motivation.,公司的成功很大程度上归功于员工积极性等内部因素。,,,c7c442b3-e5d6-4a0c-8d46-d81b41cddc81
We need to analyze both internal factors and external market conditions.,我们需要同时分析内部因素和外部市场条件。,,,aaecd085-494f-43fa-8053-488fb583a10f
We'll set off for the mountains at dawn tomorrow.,我们明天黎明时分出发去山区。,,,a09cad38-72c0-40ac-9367-3a2d73f64dca
The explorers set off on their journey with high hopes.,探险者们满怀希望地启程了。,,,6d0a5347-72f5-40b8-b2da-33dc5927b70d
Meditation helps me reduce stress after a long day.,冥想帮助我在漫长的一天后减轻压力。,,,b15e87af-c0e0-4a80-a315-4b89a22f560a
Regular exercise is an effective way to reduce stress.,定期锻炼是减轻压力的有效方法。,,,4f1d27bc-8ec9-43e3-bd11-1e03241c087a
The boxer knocked down his opponent in the third round.,拳击手在第三回合击倒了对手。,,,6c847130-29a5-44a1-8f27-0c686c7aab6e
The cyclist was knocked down by a speeding car.,骑自行车的人被一辆超速汽车撞倒了。,,,673046b9-9737-4244-8208-76058bdc3231
"This antique vase is worth at least $5,000.",这个古董花瓶至少值5000美元。,,,00a25df4-14ab-4edb-a6c7-a8a5bf0a6c62
How much do you think my car is worth now?,你觉得我的车现在值多少钱？,,,adeeccc4-6d13-4fe1-8800-a4539caaaeff
Pedestrians have the right-of-way at this crosswalk.,在这个人行横道上，行人拥有优先通行权。,,,d8a8c277-eacc-41d6-93ef-a93a2772de23
The vehicle already in the roundabout has the right-of-way.,已经在环岛内的车辆拥有优先通行权。,,,4540878a-55ff-4342-b37b-4407d1557192
We can conclude from the data that sales are increasing.,我们可以从数据中得出结论：销售额正在增长。,,,2325daea-c8dc-4252-969d-8abcd5445ac4
What did you conclude from his ambiguous statement?,你从他模棱两可的陈述中得出了什么结论？,,,474ddc7c-c4f6-4182-911e-b160a3252432
The team has a winning streak of ten games.,这支球队取得了一连串十场比赛的胜利。,,,b44b9f6d-050f-493e-a227-61706b153633
She has a streak of bad luck recently.,她最近有一连串的坏运气。,,,0e7dc8c0-4292-4274-8637-0fa6aee0de3e
The kids ran me ragged all day at the amusement park.,孩子们在游乐园让我一整天筋疲力尽。,,,6bf5eef2-5f3b-4743-8fae-d216316d1157
Her demanding job runs her ragged by the end of each week.,她要求苛刻的工作让她每周结束时都筋疲力尽。,,,db817e96-37f3-46e1-8d7c-090c55fd0f33
There is a shortage of skilled workers in this industry.,这个行业缺乏熟练工人。,,,f5e63e9e-6e60-48fb-adea-fed40232513b
The drought caused a severe shortage of water.,干旱导致严重的水资源短缺。,,,9d298957-e668-4bd9-bb98-3a39e100a485
I have a lot in common with my new roommate.,我和新室友有很多共同点。,,,698eda4a-d417-453e-a24a-54df5d0f2632
These two theories have little in common with each other.,这两种理论彼此之间几乎没有共同点。,,,5ac272a6-5e4e-4373-a29a-5226c41c5ec9
I prefer to read news online rather than buy newspapers.,我更喜欢在线阅读新闻而不是买报纸。,,,ae14861d-c721-4e9f-a1a4-cfa66ece5f99
Many people now read news online during their commute.,现在很多人在通勤时在线阅读新闻。,,,da2a329a-1437-47de-8ffc-d9c6277dc93a
The doctor on duty will see you now.,值班医生现在可以为您看诊。,,,6996f67f-51fa-448d-86a1-dc324bacc74a
Security guards must remain alert while on duty.,保安人员在值班时必须保持警惕。,,,93447c22-878d-4857-a188-8c8da4d7ed1a
The children made a mess of the living room with their toys.,孩子们用玩具把客厅弄得一团糟。,,,34d93000-02dc-4f18-a6ad-60de628e8a03
I made a mess of the presentation by forgetting my notes.,我忘了带笔记，把演示搞得一团糟。,,,bc54d04a-7552-4771-a32c-9fd66a279470
Paper is primarily made from wood fiber.,纸主要由木纤维制成。,,,a616fcf2-6fc2-4f8f-a8f0-97877e8b6cf1
Wood fiber insulation is an eco-friendly building material.,木纤维绝缘材料是一种环保建筑材料。,,,7cdeb80e-48d5-449e-ac1d-9b77654cc97c
The book describes a sequence of historical events.,这本书描述了一系列历史事件。,,,ed85edd9-1884-4265-9fd0-47e337fd325a
Follow this sequence of steps to complete the installation.,按照这一系列步骤完成安装。,,,fedd0549-2df5-4876-a80a-30929195f89b
The team is working at full stretch to meet the deadline.,团队正全力以赴以赶上截止日期。,,,ab139b4a-cfdf-4ee6-977e-c833ff462c93
She ran at full stretch to catch the bus.,她竭尽全力跑去赶公交车。,,,9b32c144-48b9-4932-947e-c02fcbe0c344
"After their argument, they made up with each other the next day.",争吵后，他们第二天就和好了。,,,41d5a951-eba0-49e5-959a-2377c0462df1
It's time to make up with your brother and end this feud.,是时候和你哥哥和解，结束这场争执了。,,,7e64cc55-90fd-4e1f-9264-5ee7d7ae4ba0
They cast lots to decide who would go first.,他们抽签决定谁先走。,,,145a1107-42f7-4822-990b-7875482920ef
"In ancient times, people often cast lots to make important decisions.",在古代，人们经常通过抽签来做重要决定。,,,2f760689-79d8-4718-be5d-724f8d9a0dc2
The car ran over a pedestrian at the crosswalk.,汽车在人行横道上撞倒了一名行人。,,,f3b34b74-fb97-4523-8c7f-1f5f1f58fba4
Be careful not to run over any small animals on the road.,小心别在路上碾到小动物。,,,792e420f-b7e1-49f4-b15f-ad46f16c7020
The store offers a wide range of products from electronics to clothing.,这家商店提供从电子产品到服装的多种商品。,,,fcef7f76-de16-44ea-998a-73df807482df
"We discussed a range of topics during the meeting, including budget and marketing.",我们在会议上讨论了一系列话题，包括预算和营销。,,,c492379e-ccf0-4e73-b353-1349dd385aca
A great many people attended the concert last night.,昨晚有很多人参加了音乐会。,,,fd151e7d-3486-4a3c-b2fc-12e26404918d
She has read a great many books on history over the years.,多年来，她阅读了大量历史书籍。,,,ae2bad12-be43-4ca4-856c-ef3478bfeb49
"As a business owner, she is responsible for all financial decisions.",作为企业主，她负责所有财务决策。,,,a554758b-a6d5-4346-bbc8-acfd17aeaf13
Many business owners struggle with balancing work and personal life.,许多企业主在平衡工作和个人生活方面感到困难。,,,907b4852-f970-40ba-a75a-1a83a3eea835
The situation is now under our control after the emergency response.,经过应急响应，局势现在在我们的控制之下。,,,b4f1e285-31d8-4cd2-9a5b-ca76836660fd
Keep your emotions under your control during the negotiation.,在谈判期间，控制好你的情绪。,,,69a0528a-5234-4212-8e54-b87d9b39336c
"The deadline for the project is creeping up on us, so we need to work faster.",项目截止日期正悄悄逼近，我们需要加快工作速度。,,,a30b967c-3d1c-4a9f-956a-94c2145624a8
"Winter crept up on the town, with the first snow falling unexpectedly.",冬天不知不觉地降临到这个小镇，第一场雪意外地落下。,,,d95fc1a1-7afd-4ae5-b63d-607a63790f0b
The community works hard to preserve traditions passed down from their ancestors.,这个社区努力保护从祖先传承下来的传统。,,,367ff806-33d6-4b9a-b32a-2d5dcd3d9a2f
It's important to preserve traditions while also embracing modern changes.,在拥抱现代变化的同时，保护传统很重要。,,,6ff79352-7e33-4b9e-b94a-b84d3f210a0d
She has a fever and should stay in bed to rest.,她发烧了，应该卧床休息。,,,1a6b3bc2-0aa1-4153-91ba-7206978087c4
"If you have a fever, it's a sign that your body is fighting an infection.",如果你发烧了，那是你身体在抵抗感染的迹象。,,,07753922-9c35-4914-8b69-4d72c2fd5617
It's essential to communicate with your team regularly to avoid misunderstandings.,定期与你的团队沟通以避免误解至关重要。,,,148ab83d-b1eb-4db8-a83a-2138f90f7039
He uses sign language to communicate with his deaf friends.,他用手语与他的聋人朋友交流。,,,c3751ad8-e4ba-48e8-8721-5702186faff3
The president will make a speech at the conference tomorrow.,总统明天将在会议上发表演讲。,,,bcfa116f-9008-4d0a-aca7-1d1ee3600057
She was nervous about making a speech in front of hundreds of people.,她对于在数百人面前发表演讲感到紧张。,,,90fb56f0-d6d2-421e-ae59-5c36edb1cbcf
"On her birthday, she made a wish and blew out the candles on the cake.",在她生日那天，她许了个愿，然后吹灭了蛋糕上的蜡烛。,,,86cfbbd1-60e1-4fb7-9b92-ae2abd9bd163
The children took turns blowing out candles during the party games.,在派对游戏中，孩子们轮流吹灭蜡烛。,,,015ee572-1136-465f-85dc-ea3dc8f0fad3
He took up with a new group of friends after moving to the city.,搬到城市后，他开始与一群新朋友交往。,,,54f7314b-a373-4ea3-86bb-c3af327a409e
She advised her son not to take up with people who have bad habits.,她建议儿子不要与有坏习惯的人结交。,,,97ad4410-1cde-4887-8111-34449aec0a20
"After his recovery, he decided to turn over a new leaf and live a healthier lifestyle.",康复后，他决定改过自新，过上更健康的生活方式。,,,3b9dad34-1711-434c-9c3d-5436a8b16ccc
